C:/Users/Komministern/Dev/GitHub/gca_simulator/resources/Airports/batumi.apt
dcs,1540054510.268,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349036.5,535.3,609948.2,16777728,-343704.5,1160.0,610646.9
dcs,1540054511.262,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349077.0,536.4,609853.9,16777728,-343781.4,1160.0,610495.6
dcs,1540054512.373,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349132.3,537.7,609755.5,16777728,-343873.3,1160.0,610333.1
dcs,1540054513.368,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349191.8,538.6,609671.9,16777728,-343963.4,1160.0,610189.2
dcs,1540054514.369,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349259.8,539.3,609595.1,16777728,-344059.4,1160.0,610049.3
dcs,1540054515.370,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349335.7,539.7,609525.9,16777728,-344161.3,1160.0,609913.5
dcs,1540054516.274,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349409.9,539.8,609470.9,16777728,-344257.8,1160.0,609795.1
dcs,1540054517.266,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349498.2,539.8,609418.7,16777728,-344370.2,1160.0,609667.9
dcs,1540054518.266,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349591.6,539.6,609376.3,16777728,-344487.9,1160.0,609545.6
dcs,1540054519.375,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349699.0,539.2,609341.8,16777728,-344623.2,1160.0,609417.0
dcs,1540054520.265,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349789.5,538.8,609323.4,16777728,-344738.2,1160.0,609316.5
dcs,1540054521.271,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349891.6,538.4,609313.5,16777728,-344870.4,1160.0,609210.1
dcs,1540054522.269,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-349994.2,537.9,609314.9,16777728,-345006.9,1160.0,609109.3
dcs,1540054523.261,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350095.9,537.5,609327.7,16777728,-345147.7,1160.0,609014.4
dcs,1540054524.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350205.5,537.0,609354.6,16777728,-345306.9,1160.0,608917.1
dcs,1540054525.370,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350301.5,536.5,609390.5,16777728,-345455.4,1160.0,608835.0
dcs,1540054526.366,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350392.9,536.1,609436.8,16777728,-345607.3,1160.0,608759.3
dcs,1540054527.269,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350470.7,535.8,609486.5,16777728,-345746.7,1160.0,608696.8
dcs,1540054528.262,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350556.2,534.9,609543.1,16777728,-345904.1,1160.0,608633.4
dcs,1540054529.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350653.0,534.5,609600.8,16777728,-346080.2,1160.0,608571.6
dcs,1540054530.369,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350745.4,535.3,609645.1,16777728,-346242.7,1160.0,608522.6
dcs,1540054531.276,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350831.8,536.2,609677.3,16777728,-346390.5,1160.0,608484.3
dcs,1540054532.273,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350930.8,537.3,609703.6,16777728,-346556.4,1160.0,608448.4
dcs,1540054533.269,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351032.0,538.1,609719.3,16777728,-346723.6,1160.0,608419.6
dcs,1540054534.265,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351134.3,538.7,609724.3,16777728,-346891.8,1160.0,608397.9
dcs,1540054535.266,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351236.5,539.0,609718.2,16777728,-347060.9,1160.0,608383.3
dcs,1540054536.261,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351338.1,541.2,609704.3,16777728,-347230.4,1160.0,608375.8
dcs,1540054537.373,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351451.8,545.7,609692.1,16777728,-347417.0,1160.0,608375.8
dcs,1540054538.367,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351557.5,549.7,609686.4,16777728,-347586.5,1160.0,608383.4
dcs,1540054539.275,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351651.7,552.1,609680.3,16777728,-347738.7,1160.0,608396.3
dcs,1540054540.276,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351753.3,553.9,609668.6,16777728,-347907.0,1160.0,608417.4
dcs,1540054541.270,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351851.9,555.4,609648.6,16777728,-348074.3,1160.0,608445.7
dcs,1540054542.267,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351947.8,556.2,609620.1,16777728,-348240.3,1160.0,608481.0
dcs,1540054543.262,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352040.9,556.2,609582.6,16777728,-348404.6,1160.0,608523.3
dcs,1540054544.374,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352139.2,555.6,609530.7,16777728,-348583.1,1160.0,608577.7
dcs,1540054545.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352223.6,554.5,609473.9,16777728,-348743.0,1160.0,608634.3
dcs,1540054546.277,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352294.7,553.3,609415.3,16777728,-348884.8,1160.0,608691.0
dcs,1540054547.261,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352366.5,551.8,609342.4,16777728,-349039.6,1160.0,608760.3
dcs,1540054548.259,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352430.1,550.1,609262.2,16777728,-349191.4,1160.0,608836.0
dcs,1540054549.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352489.5,548.3,609166.6,16777728,-349354.5,1160.0,608926.7
dcs,1540054550.374,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352533.0,546.6,609074.0,16777728,-349499.0,1160.0,609015.6
dcs,1540054551.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352566.0,544.9,608977.3,16777728,-349639.6,1160.0,609110.5
dcs,1540054552.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352588.0,543.3,608877.4,16777728,-349776.0,1160.0,609211.3
dcs,1540054553.367,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352598.8,541.8,608775.7,16777728,-349908.1,1160.0,609317.7
dcs,1540054554.368,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352598.0,540.5,608673.4,16777728,-350035.6,1160.0,609429.6
dcs,1540054555.369,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352585.8,539.3,608572.0,16777728,-350158.2,1160.0,609546.8
dcs,1540054556.277,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352565.1,538.3,608482.4,16777728,-350264.3,1160.0,609656.6
dcs,1540054557.267,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352531.7,537.4,608385.8,16777728,-350377.1,1160.0,609783.3
dcs,1540054558.261,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352487.6,536.6,608293.6,16777728,-350484.5,1160.0,609914.6
dcs,1540054559.371,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352427.5,535.8,608198.7,16777728,-350596.1,1160.0,610064.1
dcs,1540054560.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352363.1,535.3,608119.4,16777728,-350691.4,1160.0,610204.3
dcs,1540054561.373,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352290.2,534.8,608047.9,16777728,-350780.7,1160.0,610348.5
dcs,1540054562.265,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352218.1,534.5,607990.9,16777728,-350855.8,1160.0,610481.4
dcs,1540054563.271,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352131.8,534.2,607936.4,16777728,-350933.3,1160.0,610632.3
dcs,1540054564.371,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-352030.4,533.9,607888.1,16777728,-351011.1,1160.0,610801.9
dcs,1540054565.265,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351943.6,533.8,607858.1,16777728,-351068.8,1160.0,610943.2
dcs,1540054566.371,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351834.0,533.7,607833.5,16777728,-351132.0,1160.0,611118.7
dcs,1540054567.276,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351742.7,533.6,607823.5,16777728,-351177.6,1160.0,611264.4
dcs,1540054568.272,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351640.6,533.6,607823.3,16777728,-351221.8,1160.0,611428.1
dcs,1540054569.267,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351539.2,533.5,607834.4,16777728,-351258.9,1160.0,611593.6
dcs,1540054570.264,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351439.6,533.5,607856.9,16777728,-351289.1,1160.0,611760.4
dcs,1540054571.260,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351343.2,533.6,607890.3,16777728,-351312.2,1160.0,611928.4
dcs,1540054572.262,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351251.1,533.6,607934.2,16777728,-351328.2,1160.0,612097.3
dcs,1540054573.372,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351156.2,533.6,607994.1,16777728,-351337.5,1160.0,612283.6
dcs,1540054574.367,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351076.9,533.7,608058.2,16777728,-351338.4,1160.0,612453.1
dcs,1540054575.368,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-351005.3,533.7,608130.8,16777728,-351332.3,1160.0,612622.6
dcs,1540054576.275,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350948.1,533.7,608202.6,16777728,-351320.6,1160.0,612774.8
dcs,1540054577.268,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350893.3,533.8,608288.6,16777728,-351300.8,1160.0,612943.2
dcs,1540054578.262,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350846.9,533.0,608379.6,16777728,-351274.0,1160.0,613110.6
dcs,1540054579.373,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350800.6,530.5,608482.4,16777728,-351236.3,1160.0,613293.3
dcs,1540054580.259,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350763.7,528.8,608566.9,16777728,-351199.2,1160.0,613441.3
dcs,1540054581.365,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350716.9,527.6,608669.1,16777728,-351146.3,1160.0,613620.1
dcs,1540054582.270,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350678.1,527.3,608752.3,16777728,-351096.8,1160.0,613764.5
dcs,1540054583.261,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350634.9,527.3,608844.6,16777728,-351035.5,1160.0,613922.6
dcs,1540054584.265,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350591.8,527.7,608936.9,16777728,-350967.6,1160.0,614077.9
dcs,1540054585.367,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350544.3,528.2,609038.6,16777728,-350885.3,1160.0,614245.3
dcs,1540054586.271,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350505.5,528.8,609121.6,16777728,-350812.3,1160.0,614379.3
dcs,1540054587.264,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350459.6,530.1,609212.6,16777728,-350725.3,1160.0,614524.8
dcs,1540054588.257,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350408.7,531.4,609300.6,16777728,-350632.3,1160.0,614666.6
dcs,1540054589.271,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350359.0,531.5,609389.4,16777728,-350533.3,1160.0,614804.2
dcs,1540054590.278,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350314.8,532.3,609481.1,16777728,-350428.6,1160.0,614937.6
dcs,1540054591.357,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350276.1,534.0,609586.0,16777728,-350307.0,1160.0,615079.0
dcs,1540054592.358,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350251.1,535.6,609684.4,16777728,-350191.0,1160.0,615202.5
dcs,1540054593.261,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350237.2,536.8,609774.9,16777728,-350082.1,1160.0,615309.4
dcs,1540054594.365,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350232.1,538.0,609886.6,16777728,-349943.7,1160.0,615434.4
dcs,1540054595.363,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350238.8,538.7,609988.2,16777728,-349812.9,1160.0,615542.3
dcs,1540054596.272,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350254.3,539.1,610078.5,16777728,-349691.5,1160.0,615634.6
dcs,1540054597.264,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350281.8,539.3,610176.6,16777728,-349552.5,1160.0,615731.7
dcs,1540054598.371,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350321.4,537.7,610280.3,16777728,-349395.1,1160.0,615831.6
dcs,1540054599.276,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350355.1,530.5,610361.9,16777728,-349262.9,1160.0,615907.8
dcs,1540054600.270,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350393.3,517.2,610448.5,16777728,-349112.8,1160.0,615986.6
dcs,1540054601.268,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350434.4,502.2,610530.6,16777728,-348959.5,1160.0,616058.9
dcs,1540054602.352,-355082.7,10.1,616357.8,-356527.4,10.1,618407.4,-356527.4,10.1,618407.4,-355082.7,10.1,616357.8,16777984,-356068.5,11.9,618233.4,16777472,-350484.4,485.3,610616.7,16777728,-348787.5,1160.0,616130.9
